rating ,review
     5 ,"áo tốt tay hơi dàiNhóm Màu:MÀU TRẮNG, Size:Int:M0"
     5 ,"vải hơi mỏng nhe, mặc thì mát size L với mình thì có vẻ hơi nhỏ nhưng tay dài thì ok nón có xíu đội không vừa cái đầu to của mình kkkNhóm Màu:MÀU ĐEN, Size:Int:L0"
     5 ,"Vai k depNhóm Màu:MÀU BEE, Size:Int:XL0"
     5 ,"rất tốtNhóm Màu:MÀU TRẮNG, Size:Int:L0"
     5 ,"tốt vừa sizeNhóm Màu:MÀU ĐEN, Size:Int:S0"
     5 ,"Sản phản quá chất lượng. Áo dày ấm thích hợp mặc mùa lạnh. Shipper nhiệt tình giao nhanhNhóm Màu:ĐEN NỈ LV, SIZE:SIZE XL TỪ 60-65KG0"
     5 ,"đepsssssssssssssssssssssssssssssssssssssssssssssssNhóm Màu:ĐEN NỈ LV, SIZE:SIZE L TỪ 50-60KG0"
     5 ,"áo đẹp chất okiNhóm Màu:ĐEN NỈ LV, SIZE:SIZE XXL TỪ 65-72KG1"
     5 ,"áo rất đẹp shop uy tín ủng hộ tiếp 😀Nhóm Màu:ĐEN NỈ LV, SIZE:SIZE L TỪ 50-60KG0"
     5 ,"Chất liệu:cottong  Kích cỡ:vừa  Màu sắc:trắng  Kiểu dáng:đẹp  Chiều ca&Cân nặng:vừaNhóm Màu:TRẮNG NỈ LV, SIZE:SIZE L TỪ 50-60KG0"
     5 ,"áo này cx giống áo len đi hc th,màu muốn giống trong hình thì pk đứng dưói nắngNhóm Màu:Xanh dương, Size:Int:XL0"
     4 ,"form áo giống hình, cổ hơi cao và phần vải cọ dễ ngứa, giặt k lộn mặt dễ xù lôngNhóm Màu:Đen, Size:Int:M0"
     5 ,"Tạm thui nhìn mỏng k dày lắm. Dạng đúng giá trị thật. Tạm để xài.Nhóm Màu:Xanh dương, Size:Int:L0"
     5 ,"Sản phẩm rất tốt. Giá tốt. Nhân viên giao hàng thân thiện, giao nhanh.Nhóm Màu:Socola trắng, Size:Int:M0"
     5 ,"Sản phẩm rất tốt. Giá tốt. Nhân viên giao hàng thân thiện, giao nhanh.Nhóm Màu:Cà phê, Size:Int:M0"
