rating,review
1,không đáng để mua dù rẻ vì không đúng như quảng cáo
1,dùng chưa được bao lâu mà đã gãy chán thật sự
1,đeo mờ không thấy đường
1,"không đúng 2.5 độ, đeo mờ chả nhìn thấy gì, sản phẩm chất lượng kém"
1,hôm nay mình mới đeo thử để đọc báo thì 1 kính đúng độ 1 kính đeo chóng mặt mà lại không đọc chữ được luôn đúng kính rởm giá rẻ khác
3,kinh nhìn cũng được nhưng chưa đeo thử  nên không biết thế nào
3,"chất lượng thấp, kính dễ gãy"
3,kính bị gãy nhẹ may vẫn sửa được nhưng bảo quàn hàng không tốt
3,chất lượng như đồ chơi nhận về cả 2 cái đều bung mắt loay hoay một lúc cũng lắp được trước cùng tầm giá mua được cái đúc liền khối tốt hơn nhiều nhưng lazada rất khó để tìm lại hàng mua
3,"đúng như hình nhưng bị nứt gãy gọng, rất chán"
4,kính như mô tả phù hợp giá tiền shop chuẩn bị hàng nhanh nhưng đóng gói ẩu quá sản phẩm kính mà shop đóng gói không chống sốc nhận về kính bị gãy
2,kính bị hư gãy chốt một bên mắt kính bị bể mong shop kiểm tra hang kỹ trước khi đóng hàng gửi cho khách hàng
1,"Kính chả đúng độ gì cả, đeo vào vô tác dụng"
1,"độ vừa vặn phù hợp cho cả nam nữ nhưng mà sản phẩm quá tệ nhận hàng thì không bọc cẩn thận kính gãy, mắt kính rơi ra, rất chán"
1,như đồ hàng mã đặt mua 2 kính xài được 3 ngày gãy gọng hết cả 2 bó tay luôn giờ lại phải tìm mua kính khác để xài sợ thật
3,giao không đúng mẫu đã đặt chán shop làm ăn quá.
1,"kính bị lỗi, nứt ở phần mắt kính, không bọc lại nên bị vỡ khi giao hàng"
1,giao hàng không đúng với quảng cáo mọi người cân nhắc trước khi mua ạ
1,"sản phẩm phẩm không được đóng gói kỹ càng, đeo không đúng độ mờ căm không thấy gì, mọi người lưu ý trước khi mua nhé"
1,hàng không đúng chủng loại nhà sản xuất đăng hàng andes grs nhưng lại giao hàng trung quốc
1,giao hàng sai bị lỗi shop làm việc chẳng tâm chút nào mua hàng cẩn thận dù sao cũng mấy chục mà làm ăn vậy không còn gì để nói mua biết bao nhiêu shop đều ok lần đầu mua shop này không dám mua lần nữa
3,tôi nhận được sản phẩm rồi không đúng như quảng cáo một tròng mắt bên trái bị mẻ sát phần trên giao hàng sớm hơn dự kiến nhân viên giao hàng nhiệt tình vui vẻ gửi shop 3 sao
3,kính không phải màu nâu như đật hàng hơi thất vọng đành dùng tạm
3,"dùng tạm thôi, chứ thất vọng về sản phẩm, không giống mẫu trên ảnh, giao hàng thì lâu"
3,shop gửi hàng không đúng tròng kính bằng nhựa chứ không phải đá pha lê như mô tả vì không muốn mất thời gian nên dùng tạm
3,"nhìn xấu hơn các shop khác, mẫu nhìn cũ, mắt kích đểu"
1,sáng nhận hàng chiều gãy luông sản phẩm tệ quá
1,"kính mờ so với chỗ các shop khác, nói chung là nên để dành thêm tiền mua sản phẩm chất lượng hơn"
2,được nửa ngày gãy gọng hết
1,mở hàng ra bị gãy không dùng được khi gửi hàng dễ vỡ nên đóng hàng chắc chắn hơn
1,"kính nhận về còn có 1 mắt kính cái còn lại thì nứt, giao hàng thì lâu mà shop đóng gói cẩu thả"
1,"hàng rất chán không có gì để nói cả, không bao giờ mua lại của shop này nữa"
1,giống mô tả nhìn chung cũng giống quảng cáo kính bằng nhựa xài tạm thôi chứ không rõ lắm tiền nào của ấy thôi
2,tiền nào của nấy chất lượng tạm thôi không lung linh như mô tả
1,hàng quá xấu chất lượng kém cực kỳ thất vọng
1,"Mọi người không nên mua sản phẩm này, rất tệ, giao hàng không đúng với mẫu đặt, kính 1 nơi gọng 1 nơi vừa nhận hàng mở ra thì kính đã rớt ra khỏi gọng, còn bị méo đeo không được"
4,"sản phẩm dùng tạm, nói chung cũng không hi vọng gì nhiều vào giá này"
3,"tệ lắm đau hết cả mắt, được cái giao nhanh shipper cũng thân thiện"
5,khung nhựa bền chắc tuyệt vời cho người lớn tuổi viễn thị kính trong suốt như pha lê thoải mái khi đeo suốt cả ngày kính rõ tốt 5 sao
4,đươc nhưng khỏang nhìn của mắt kính hơi bị nhỏ nên khó nhìn chưa đươc rõ
4,tối thui không thấy đường
1,"sản phẩm lỗi một đống ra mà vẫn có thể giao hàng cho khách được, shop làm ăn cực kỳ tệ"
4,"dùng cũng tạm được, mua rồi thì đành phải đeo thôi"
4,nhận được hàng rồi đấy giao hàng tận nơi nhanh chóng chất lượng gọng kính chưa tốt tiền nào của nấy thôi
4,"tiền nào của đó, không hi vọng nhiều với chất lượng sản phẩm"
4,sản phẩm vẻ tốt nhưng tròng đọc sách quá thấp không dùng được
4,giống mô tả nhìn xa rõ hơn đọc sách xem điện thoại
4,"bình thường, chất lượng sản phẩm gọi là tạm dùng được thôi"
3,"đúng tiền nào của đấy như một thứ đồ chơi rẻ tiền, đeo vào vô tác dụng"
3,chất lượng sản phẩm kém ọp ẹp gọng mỏng mềm dễ bị cong ảnh với thực tế chỉ giống được 50 %
3,đóng gói sao để nhận về bị móp chán ghê kính cũng tạm tạm thôi
3,"dùng chán quá, biết vậy không mua"
3,mình thấy kính vẻ bị méo không giống hình lắm chưa đeo thử không biết hợp hay không
4,khung kim loại chất lượng cao phong cách thiết kế retro tuy nhiên mắt kính bằng nhựa khi nhận về đã thấy dấu hiệu bị nứt gãy
4,hàng y hệt đồ chơi tiền nào của nấy cân nhắc kỹ trước khi mua để tránh bị thất vọng
1,"đeo không được  1 ngày rơi mắt kính, chất lượng của gọng quá kém độ bền thấp"
2,nhận được hàng vận chuyển nhanh xong sản phẩm không giống miêu tả mắt không phải bằng thủy tinh mà bằng nhựa màu độ khúc xạ không đều đeo nhìn kém giá rẻ xong cũng không nên mua
2,"đóng gói cẩn thận giao hơi lâu tròng kính nhựa không phải pha lê, gọng kính thì lỏng lẻo"
2,"giao không đúng mẫu , chọn màu nâu thì giao màu đen đã thế còn ship lâu"
2,"chất lượng nhựa quá tệ không nên mua, nên để dành tiền mua sản phẩm tốt hơn, thật sự chất vọng được cái giao hàng nhanh"
4,gọng hợp kim bền bỉ sử dụng lâu dài tạm thời hài lòng với chất lượng không hài lòng cho việc đóng gói sơ sài
4,sản phẩm không như giới thiệu không đúng màu
4,độ vừa vặn mắt kính hơi to
4,mắt kính to hơn kỳ vọng
4,giao hàng hơi lâu do đơn từ nước ngoài không bt phải từ nước ngoài thật không nữa chất lượng tốt độ vừa vặn không vừa rộng quá đeo vào tự rớt xuống luôn giống mô tả giao đúng màu chọn
4,giống mô tả đã nhận được hàng sản phẩm thấy ok nhưng mà giao lâu quá
4,sản phẩm bị xước nhẹ mắt kính nhìn như đã qua sử dụng
2,không giống hình quá thất vọng
3,"tiền nào của đó, khuyên mọi người không nên mua, mua về mà cảm thấy thất vọng"
1,giao thiếu hàng đặt  6 giao có 2 cái là sao
2,"cái màu tím 3° mắc tiền mà không đọc chữ được cái màu đỏ 3° đọc chữ rất rõ, chất lượng sản phẩm không đồng đều"
2,xin đặt kính đa tròng giao toàn bộ kính viễn giao sai sản phẩm không đúng hàng 
2,đặt kính đa tròng giao toàn bộ kính viễn giao sai sản phẩm không đúng hàng
1,được cái giao hàng nhanh như thoa vào sao bị dị ứng luôn nên cho 1 sao thoi ạ
1,"nếu dùng cho body khá ổn, nhưng mà dùng lên mặt thì không phù hợp "
1,sản phẩm tốt tuy nhiên dùng để mặc áo sơ mi trắng thì dính vào cổ áo trông áo bẩn lắm
1,sàn phẩm không hộp chỉ gói bằng bao nilong rất đơn giản không đủ độ uy tín của sản phẩm
1,chê nha bết dính mùi như kem giả không xứng đáng với giá tiền
2,mức spf chống nắng không ok đâu mẹ mình dùng 2 tuần thấy bị sạm nám đen hơn
2,mua để tặng không dùng trước mua 2 tuýp nhưng dùng không hợp da bị sạm với nổi mụn nucows li ti nên cho người khác tôi không đánh giá cao sản phẩm này
1,"chất lượng kem thế nào thoa lên nó ra trắng trắng như thế này không thấm được vào da, tệ quá"
2,kem chống nắng rất đặc thoa lên không thấm vào da da mình trắng thoa lên cứ trắng bệt không kiềm dầu nói chung rất tệ sẽ không mua lần thứ 2
