rating ,review
     5 ,"Đã nhận đc hàng. Giao hàng siêu nhanh. Mới 1 ngày đã tới. Shop tư vấn nhiệt tình. Vải bao mát, đường may chắc chắn  với giá như này là quá rẻ rồi ,sẽ ghé shop mua hàng lần tới"
     5 ,"Sản phẩm đúng như hình demo vải mặc mát mẻ shop đóng gói cẩn thận , ban đầu mua còn băn khoăn về sz nhưng chọn theo sz shop tư vấn mình mặc vừa in luôn , cảm ơn sự nhiệt tình và chu đáo của shop.sẽ giới thiệu bạn bè ủng hộ cho shop :))))"
     5 ,"size nhỏ, dính vết bẩn , mỏng"
     5 ,"áo xinh lắm óoo , vải êm nựa nói chung là tuyệt vời , nhma ban đầu mình nghĩ là sẽ có cái áo trong nữa cơ ai dè không có , nói chung thì okela lắm mọi người ạ 😘"
     5 ,"Sản phẩm tốt , đẹp . M.n nên mua , giá thành hợp lý"
     5 ,được khá hài lòng nhưng không có nhưng . hơi bánh bèo nhưng khá ok
     5 ,Hàng rất okela nha Thanks shop  Thanks shipper Thanks mn Thanks
     5 ,"Chất liệu: chất liệu khá mỏng nhưng mặc thích lắm  Kích cỡ: kiểu 1m50-1m47 là mặc xinhh  Chiều ca&Cân nặng:  1m50,37câm"
     5 ,"Vừa vặn và kích cỡ tuyệt vời, Áo nỉ đen thời trang, Đa dạng và thời trang, Áo khoác dễ mặc, Hoàn hảo cho thời tiết lạnh,"
     5 ,"Sản phẩm đã được nhận. Cửa hàng rất dễ thương. Có những mặt hàng miễn phí là tốt. Ngoài ra, Giao hàng nhanh."
     5 ,"Chất lượng sản phẩm rất tốt, đáng giá rẻ hơn các cửa hàng khác. Rất nhanh, chắc chắn sẽ trợ cấp một lần nữa."
     5 ,Chất liệu được sử dụng trông rất chắc chắn và dễ sử dụng. Dịch vụ của cửa hàng rất tốt và đã chiếm được cảm tình của khách hàng. Đề xuất cửa hàng này
     5 ,"Mình thích cửa hàng này lắm, giao hàng nhanh chóng, hàng đảm bảo chất lượng, bao bì đẹp, sẽ mua lại"
     4 ,"đặt 2 size L và 3 size xxl mà giao luôn 5 cái xxl, nhưng vì áo đẹp chất lượng tốt nên em trai mình lấy luôn 5 cái. nhưng trừ 1 sao vì giao hàng ko đúng yêu cầu. Vừa vặn hoàn hảo và đúng kích cỡ, Giá trị tuyệt vời cho giá cả, Vật liệu chất lượng cao,"
     5 ,"đặt 2 size L và 3 size xxl mà giao luôn 5 cái xxl, nhưng vì áo đẹp chất lượng tốt nên em trai mình lấy luôn 5 cái. Thiết kế phong cách và hợp thời trang, Vừa vặn hoàn hảo và đúng kích cỡ,"
     5 ,"Chuẩn cơm mẹ nấu luôn! Hàng đẹp đúng mẫu, kích thước, giá rẻ! 9.5 điểm!"
     5 ,Khong biet vai gì. Nhung minh nghĩ se nong. Shop dong goi ok. Giao hàng nhanh. Cam on shop nhe. Se ung ho lan sau
     5 ,"đã mua nhiều lần, áo đẹp lắm mn nên mua"
     5 ,áo tốt tay hơi dài
     5 ,"vải hơi mỏng nhe, mặc thì mát size L với mình thì có vẻ hơi nhỏ nhưng tay dài thì ok nón có xíu đội không vừa cái đầu to của mình kkk"
     5 ,Vai k dep
     5 ,rất tốt
     5 ,tốt vừa size
     5 ,áo vừa. hình in đẹp. giá phù hợp. giao hàng rất nhanh. nên mua nhé
     5 ,"Form rộng và thoải mái cho việc di chuyển dễ dàng,"
     4 ,"vải dày nha trời, mặc dô mùa nóng là k ok lắm mặc mùa lạnh thì vẫn nóng nha cả nhà nhm tương đối dống hình ạ"
     5 ,Ok
     5 ,sai sản phẩm
     5 ,"xinh lắm ạ , Chất liệu chất lượng cao, Kiểu dáng kéo khóa tiện lợi, Có sẵn nhiều màu sắc, Chất liệu chất lượng cao,"
     5 ,"xinhh lắm nhaaaaaaaaaaa , cũng okkkkk lắm áaaaaa , nên muaaa , Phù hợp để mặc hàng ngày,"
     5 ,"Tuyệt vời cho trường học hoặc đi chơi, Phù hợp cho mặc hàng ngày, Áo nỉ thoải mái và thời trang, Kiểu áo khoác dễ dàng,"
     5 ,"Áo nỉ thoải mái và thời trang, Thích thiết kế rộng rãi, Tuyệt vời cho trường học hoặc đi chơi, Có nhiều màu sắc để lựa chọn,"
     5 ,"Tôi chỉ đặt hàng sau khi đọc bình luận của người bán, tôi không mong đợi quá nhiều, nhưng sản phẩm rất tốt và đáng mua."
     5 ,đúng mẫu sắc &kich cỡ nhưng đặt thêm màu xanh nhân viên nhận tin nhắn nhận tin rồi nhưng ko gửi cùng
     5 ,gói hàng rất đẹp và cận thận nhé giao hàng siêu nhanh ạ 2 ngày đã nhận được hàng rồi nhé cảm ơn shop nhiều
     5 ,Quần áo đẹp lắm giống hình chất ổn mát vx vặn vs ng gái tiền hợp lí mg nên ủng hộ shop này nhé shop làm ăn rất uy tín lắm tư vấn nhiệt tình a shiper thân thiện (ảnh k liên quan lắm)
     5 ,"giao hàng nhanh, hàng chuẩn, vải mát, chất đẹp!!! nói chung shop rất uy tín, đã mua 2 lần và thấy rất hài lòng !!!"
     5 ,Form đẹp. Hàng chất lượng lắm luôn nè. Mình mua thử về mặc mà thích. Nên mua thêm vài lần shop này rồi. Shop giao hành nhanh mà nhiệt tình. Mn tham khảo mua nha.  Giá cũng hạt dẻ nè.
     5 ,"Độ bền:Vải cotton chất lượng cao,   Sự thoải mái:Chất liệu cotton thoải mái,   Phong cách:Tùy chọn màu sắc đa dạng, Họa tiết nhân vật độc đáo, Thiết kế vừa vặn và bóng bẩy, Hoàn hảo cho mùa hè,"
     5 ,"Độ bền:Vải cotton chất lượng cao, Chất liệu cotton thoải mái, Hoàn hảo cho mùa hè, Tùy chọn màu sắc đa dạng,   Sự thoải mái:Có sẵn nhiều kích cỡ, Chất liệu cotton thoải mái,   Phong cách:Logo thương hiệu phong cách, Áo thun trắng thời trang, Có sẵn nhiều kích cỡ, Hoàn hảo cho mùa hè,"
     5 ,"Họa tiết nhân vật độc đáo, Áo thun trắng thời trang, Vải cotton chất lượng cao, Chất liệu cotton thoải mái, Thiết kế vừa vặn và bóng bẩy, Logo thương hiệu phong cách, Có sẵn nhiều kích cỡ, Hoàn hảo cho mùa hè, Có sẵn nhiều kích cỡ, Hoàn hảo cho mùa hè,"
     5 ,"Màu này tạm ổn, cổ áo ko dc đẹp , size chuẩn , áo 95% polyester, form ko giống hình minh hoạ đâu, dc cái giá rẻ"
     3 ,"Áo này chê nha, cổ xấu, size tào lao , vải mỏng, ko giống hình minh hoạ đâu, dc cái giá rẻ thôi"
     5 ,đã nhận sản phẩm như hình nhìn rất ok dùng đi phượt đà lạt
     5 ,"Chất liệu êm ái và thoải mái, màu đẹp. Đúng như mong đợi. Nên mua nha mn"
     5 ,"Chất liệu êm ái và thoải mái, Phù hợp cho cả teen và người lớn, Dây kéo dễ dàng mặc, Áo khoác có mũ tạo thêm sự ấm áp,"
     5 ,"Giao hàng, phải đợi một chút nếu bạn không vội vàng. Thiết kế thời trang và thoải mái, thoải mái và phù hợp với kích thước, phù hợp với mùa đông,"
